Game_ID,Game_Genre,Game_Title,Game_Price_in_Dollars,Game_Edition_Score,Game_Popularity_Score,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_FDU10,Arcade,DOTA,3.82848,10.1,0.045683383,35,2019,Small,Residential,Supermarket,1148.505
GM_FDS46,Arcade,DOTA,11.72782,17.6,0.047353168,45,2018,,Residential,Supermarket,2444.8176
GM_FDO08,Arcade,FIFA,16.60526,11.1,0.053858987,49,2017,Medium,Metropolitan,Supermarket,663.1368
GM_NCV42,Action,Apex Legends,10.98228,6.26,0.031549979,18,2021,Medium,Outskirts,Malls,4488.1578
GM_FDP33,Action,DOTA,25.39672,18.7,0.089255373,35,2019,Small,Residential,Supermarket,1382.2008
GM_FDJ12,Arcade,Valorant,20.65296,8.895,0.039041114,46,2015,Small,Metropolitan,Supermarket,4432.2306
GM_FDH04,Arcade,League of Legends,8.90488,6.115,0.011396037,45,2018,,Residential,Supermarket,3795.06
GM_NCU54,Simulation,Apex Legends,21.1127,8.88,0.098540307,13,2014,High,Outskirts,Supermarket,814.9392
GM_FDO36,Action,Valorant,18.0566,19.7,0.130411797,10,2016,,Outskirts,Convenience Store,454.0756
GM_FDT37,Action,God of War,25.56014,,0.03509937,27,2013,Medium,Outskirts,Department Store,488.6972
GM_FDD14,Action,God of War,18.61266,20.7,0.284224541,10,2016,,Outskirts,Convenience Store,3237.1196
GM_FDA16,Action,League of Legends,22.03456,6.695,0.033913749,13,2014,High,Outskirts,Supermarket,1059.9536
GM_NCS42,Action,Apex Legends,9.24146,,0.121539272,19,2013,Small,Metropolitan,Convenience Store,4199.8664
GM_FDP10,Action,DOTA,10.44622,,0.224269298,19,2013,Small,Metropolitan,Convenience Store,1884.8798
GM_FDQ28,Arcade,League of Legends,15.29656,14,0.06052101,49,2017,Medium,Metropolitan,Supermarket,3523.4136
GM_FDK57,Action,DOTA,11.9744,10.195,0,10,2016,,Outskirts,Convenience Store,2105.2596
GM_FDK02,Action,God of War,11.8244,12.5,0.112131275,13,2014,High,Outskirts,Supermarket,1874.8928
GM_FDW47,Action,Grand Theft Auto,12.10414,15,0.04656414,18,2021,Medium,Outskirts,Malls,2628.5784
GM_NCC42,Action,Prince of Persia,13.94838,15,0.045091342,18,2021,Medium,Outskirts,Malls,3440.8544
GM_FDQ37,Action,Assassin Creed,19.39478,20.75,0.089624277,18,2021,Medium,Outskirts,Malls,1687.1372
GM_FDL40,Action,League of Legends,9.5041,17.7,0.011613156,46,2015,Small,Metropolitan,Supermarket,2063.98
GM_DRE13,Action,Hitman,8.85198,6.28,0.046372661,10,2016,,Outskirts,Convenience Store,91.8804
GM_FDQ34,Action,DOTA,10.44622,,0.16145695,27,2013,Medium,Outskirts,Department Store,1617.894
GM_NCB54,Action,Prince of Persia,12.84336,8.76,0.050052711,46,2015,Small,Metropolitan,Supermarket,4538.0928
GM_FDS48,Action,Valorant,14.93708,15.15,0,49,2017,Medium,Metropolitan,Supermarket,2323.642
GM_FDO15,Arcade,Fortnite,7.21038,16.75,0.008583918,45,2018,,Residential,Supermarket,4483.4972
GM_NCT30,Action,Apex Legends,4.57718,9.1,0.080226072,13,2014,High,Outskirts,Supermarket,419.454
GM_FDU49,Arcade,God of War,8.5454,,0.030545722,27,2013,Medium,Outskirts,Department Store,4434.228
GM_FDE21,Action,FIFA,11.50492,12.8,0.022944688,46,2015,Small,Metropolitan,Supermarket,1965.4416
GM_FDS49,Action,God of War,7.84644,,0.138923761,19,2013,Small,Metropolitan,Convenience Store,2109.2544
GM_FDT38,Action,PUBG,8.53566,,0.057258817,27,2013,Medium,Outskirts,Department Store,2290.352
GM_FDZ01,Arcade,God of War,10.2099,8.975,0.009077217,45,2018,,Residential,Supermarket,3175.866
GM_FDC41,Action,League of Legends,7.5767,15.6,0.116891138,35,2019,Small,Residential,Supermarket,2376.906
GM_DRG13,Simulation,Hitman,16.27526,17.25,0.062241994,10,2016,,Outskirts,Convenience Store,5683.2688
GM_NCZ42,Action,Apex Legends,23.68248,10.5,0.011333911,18,2021,Medium,Outskirts,Malls,1544.656
GM_NCM07,Action,Rocket League,8.49908,9.395,0.040042881,45,2018,,Residential,Supermarket,2165.1816
GM_NCV17,Action,Prince of Persia,13.11626,18.85,0.016173165,18,2021,Medium,Outskirts,Malls,3012.745
GM_DRK39,Action,PUBG,8.2325,7.02,0,35,2019,Small,Residential,Supermarket,1547.3192
GM_FDS37,Action,God of War,11.45492,7.655,0.032074998,18,2021,Medium,Outskirts,Malls,1125.8678
GM_FDV12,Arcade,Valorant,9.67384,,0.106583703,19,2013,Small,Metropolitan,Convenience Store,1528.6768
GM_NCG19,Action,Apex Legends,23.59616,20.25,0.148536185,18,2021,Medium,Outskirts,Malls,858.882
GM_FDS51,Action,Fortnite,6.26194,13.35,0.032153714,13,2014,High,Outskirts,Supermarket,3998.7948
GM_NCO14,Action,Apex Legends,4.32086,9.6,0.029643872,46,2015,Small,Metropolitan,Supermarket,279.636
GM_FDC38,Action,God of War,13.39942,15.7,0.122493968,46,2015,Small,Metropolitan,Supermarket,902.8248
GM_FDN15,Action,Fortnite,14.0418,17.5,0,46,2015,Small,Metropolitan,Supermarket,4026.7584
GM_NCH42,Action,Apex Legends,22.8201,6.86,0.036506915,13,2014,High,Outskirts,Supermarket,2410.8618
GM_FDQ22,Action,DOTA,3.77822,16.75,0.029739652,46,2015,Small,Metropolitan,Supermarket,2098.6016
GM_FDC05,Arcade,League of Legends,19.52768,13.1,0.09870238,13,2014,High,Outskirts,Supermarket,509.337
GM_FDZ31,Arcade,FIFA,19.19504,15.35,0.113123006,13,2014,High,Outskirts,Supermarket,2492.0894
GM_DRJ23,Action,Uncharted,19.01872,18.35,0.041733666,49,2017,Medium,Metropolitan,Supermarket,1161.1552
GM_FDC52,Arcade,PUBG,15.12708,11.15,0,35,2019,Small,Residential,Supermarket,6291.81
GM_DRD12,Action,Hitman,8.95146,6.96,0.129206196,10,2016,,Outskirts,Convenience Store,3036.048
GM_FDV55,Action,FIFA,14.57444,17.75,0.055384948,17,2020,,Residential,Supermarket,2876.256
GM_FDD32,Arcade,FIFA,8.16276,17.7,0.040931994,46,2015,Small,Metropolitan,Supermarket,102.5332
GM_FDR01,Strategy,God of War,20.10742,5.405,0.05370465,49,2017,Medium,Metropolitan,Supermarket,2078.6276
GM_FDY08,Arcade,FIFA,13.99838,,0.299530629,19,2013,Small,Metropolitan,Convenience Store,3266.4148
GM_FDQ45,Arcade,DOTA,18.49608,9.5,0,45,2018,,Residential,Supermarket,671.1264
GM_DRN11,Action,Uncharted,14.47444,,0.162191037,27,2013,Medium,Outskirts,Department Store,3146.5708
GM_NCS05,Action,Prince of Persia,13.44942,11.5,0.021063528,18,2021,Medium,Outskirts,Malls,3251.1014
GM_FDY32,Action,FIFA,16.2921,7.605,0.129216604,35,2019,Small,Residential,Supermarket,3585.333
GM_NCD31,Action,Apex Legends,16.50526,12.1,0.015465765,45,2018,,Residential,Supermarket,405.4722
GM_NCE06,Action,Apex Legends,16.16894,5.825,0.091627467,49,2017,Medium,Metropolitan,Supermarket,1923.4962
GM_NCP14,Action,Apex Legends,10.28306,8.275,0.110289757,46,2015,Small,Metropolitan,Supermarket,2852.2872
GM_NCF18,Action,Apex Legends,19.13504,,0.15579704,19,2013,Small,Metropolitan,Convenience Store,4380.2982
GM_FDF14,Action,God of War,15.1234,7.55,0.027280495,18,2021,Medium,Outskirts,Malls,3934.878
GM_FDB22,Action,DOTA,15.49998,8.02,0.112071014,17,2020,,Residential,Supermarket,5313.084
GM_NCH54,Action,Apex Legends,15.9492,13.5,0.072782102,49,2017,Medium,Metropolitan,Supermarket,722.393
GM_FDU27,Arcade,Fortnite,4.95376,18.6,0.171444454,35,2019,Small,Residential,Supermarket,1607.2412
GM_FDS58,Arcade,DOTA,15.89578,,0.020904887,27,2013,Medium,Outskirts,Department Store,1438.128
GM_NCU29,Action,Prince of Persia,14.4576,7.685,0.02547263,35,2019,Small,Residential,Supermarket,722.393
GM_FDJ57,Arcade,Call of Duty,18.60582,7.42,0.021555692,13,2014,High,Outskirts,Supermarket,113.8518
GM_FDL56,Action,FIFA,8.65198,14.1,0.125976163,49,2017,Medium,Metropolitan,Supermarket,1043.9744
GM_FDH60,Arcade,Valorant,19.5611,19.7,0.080721764,35,2019,Small,Residential,Supermarket,335.5632
GM_FDN24,Action,Valorant,5.37956,14.1,0.113728834,18,2021,Medium,Outskirts,Malls,4029.4216
GM_FDD02,Action,God of War,12.03124,16.6,0,17,2020,,Residential,Supermarket,856.8846
GM_FDP15,Action,Fortnite,25.8233,15.2,0.08441738,17,2020,,Residential,Supermarket,1640.5312
GM_FDB28,Simulation,PUBG,19.76426,,0.092933158,27,2013,Medium,Outskirts,Department Store,3924.891
GM_DRC49,Action,Hitman,14.46128,8.67,0.065569288,45,2018,,Residential,Supermarket,3691.1952
GM_NCG30,Action,Apex Legends,12.35046,20.2,0.112778767,18,2021,Medium,Outskirts,Malls,2055.9904
GM_FDJ14,Strategy,God of War,7.9396,10.3,0.050148322,49,2017,Medium,Metropolitan,Supermarket,2059.9852
GM_FDL52,Arcade,League of Legends,3.70506,6.635,0.046183676,45,2018,,Residential,Supermarket,802.9548
GM_NCG19,Action,Apex Legends,23.41616,,0.147217192,27,2013,Medium,Outskirts,Department Store,2940.1728
GM_NCN41,Action,Prince of Persia,12.3673,17,0.05219943,35,2019,Small,Residential,Supermarket,4302.3996
GM_FDW22,Arcade,DOTA,22.34114,9.695,0.03026518,13,2014,High,Outskirts,Supermarket,498.0184
GM_FDI02,Arcade,God of War,11.21202,15.7,0.114469755,13,2014,High,Outskirts,Supermarket,2220.443
GM_FDV51,Action,Fortnite,16.50842,16.35,0.032604886,45,2018,,Residential,Supermarket,2354.2688
GM_FDV48,Arcade,Valorant,7.96644,9.195,0.051616858,46,2015,Small,Metropolitan,Supermarket,2914.8724
GM_NCL17,Action,Prince of Persia,14.12812,,0.118673527,19,2013,Small,Metropolitan,Convenience Store,2246.4092
GM_FDP46,Simulation,DOTA,8.9383,15.35,0,45,2018,,Residential,Supermarket,2752.4172
GM_FDU10,Arcade,DOTA,3.57848,10.1,0.045784687,45,2018,,Residential,Supermarket,335.5632
GM_FDT37,Action,God of War,25.64014,14.15,0.05903503,10,2016,,Outskirts,Convenience Store,2792.3652
GM_FDI27,Arcade,PUBG,4.67744,8.71,0.045977618,35,2019,Small,Residential,Supermarket,1032.6558
GM_FDN51,Arcade,Fortnite,26.13936,17.85,0.020946828,46,2015,Small,Metropolitan,Supermarket,1211.756
GM_FDW07,Arcade,FIFA,8.73514,18,0.142661865,35,2019,Small,Residential,Supermarket,5635.3312
GM_FDN45,Action,DOTA,22.37088,19.35,0.118286387,49,2017,Medium,Metropolitan,Supermarket,1697.79
GM_DRN37,Action,Hitman,16.60158,,0,27,2013,Medium,Outskirts,Department Store,1018.674
GM_DRF48,Action,Hitman,18.81898,5.73,0.051882003,49,2017,Medium,Metropolitan,Supermarket,1749.7224
GM_FDP38,Action,God of War,5.13008,,0.056206622,19,2013,Small,Metropolitan,Convenience Store,10256.649
GM_NCX18,Action,Apex Legends,19.6111,,0.008751398,27,2013,Medium,Outskirts,Department Store,1829.6184
GM_FDK45,Action,Call of Duty,11.4786,11.65,0.033996111,18,2021,Medium,Outskirts,Malls,1181.795
GM_FDZ37,Arcade,God of War,8.65198,8.1,0.019799238,49,2017,Medium,Metropolitan,Supermarket,6608.065
GM_FDS50,Action,PUBG,22.37114,17,0.055659189,18,2021,Medium,Outskirts,Malls,2828.3184
GM_NCR54,Action,Apex Legends,19.5711,16.35,0.090931104,18,2021,Medium,Outskirts,Malls,1565.9616
GM_NCS17,Action,Prince of Persia,9.45436,18.6,0.080486221,35,2019,Small,Residential,Supermarket,830.9184
GM_FDV31,Action,FIFA,17.8337,9.8,0.106717322,46,2015,Small,Metropolitan,Supermarket,1006.6896
GM_DRE27,Action,PUBG,9.60726,11.85,0.133421019,17,2020,,Residential,Supermarket,4570.0512
GM_FDN60,Action,Valorant,15.96604,15.1,0.095078893,13,2014,High,Outskirts,Supermarket,398.1484
GM_FDK26,Arcade,God of War,18.5124,5.46,0.032150627,13,2014,High,Outskirts,Supermarket,1413.4934
GM_FDX37,Simulation,God of War,10.037,16.2,0.063286094,18,2021,Medium,Outskirts,Malls,5727.2116
GM_FDW31,Arcade,FIFA,19.76742,11.35,0.043158104,46,2015,Small,Metropolitan,Supermarket,3439.5228
GM_FDX26,Action,PUBG,18.38292,17.7,0.088166215,18,2021,Medium,Outskirts,Malls,4986.842
GM_DRL49,Action,Hitman,14.22812,,0.098799937,19,2013,Small,Metropolitan,Convenience Store,2290.352
GM_FDU49,Arcade,God of War,8.6454,19.5,0.030867981,17,2020,,Residential,Supermarket,1794.331
GM_FDY58,Action,DOTA,22.87694,11.65,0.039918581,46,2015,Small,Metropolitan,Supermarket,4673.916
GM_FDN03,Arcade,Fortnite,24.86408,9.8,0.015120568,45,2018,,Residential,Supermarket,735.0432
GM_NCV06,Action,Apex Legends,19.22478,11.3,0,10,2016,,Outskirts,Convenience Store,93.8778
GM_FDH53,Arcade,League of Legends,8.27592,20.5,0.019238671,45,2018,,Residential,Supermarket,5267.1438
GM_FDG31,Action,Fortnite,6.59826,12.15,0.038050764,18,2021,Medium,Outskirts,Malls,729.051
GM_NCC06,Action,Apex Legends,12.91336,19,0.027041096,45,2018,,Residential,Supermarket,127.1678
GM_FDS13,Action,God of War,26.60884,6.465,0.124699691,49,2017,Medium,Metropolitan,Supermarket,1288.323
GM_FDP16,Action,League of Legends,24.68802,18.6,0.039287423,35,2019,Small,Residential,Supermarket,3588.662
GM_FDA35,Arcade,Valorant,12.10072,14.85,0.053792758,13,2014,High,Outskirts,Supermarket,4853.682
GM_DRP47,Action,Uncharted,25.38382,15.75,0.141176075,18,2021,Medium,Outskirts,Malls,6704.606
GM_FDY28,Arcade,League of Legends,21.48218,7.47,0,10,2016,,Outskirts,Convenience Store,2087.283
GM_FDY20,Arcade,FIFA,9.09488,12.5,0.081737302,35,2019,Small,Residential,Supermarket,6595.4148
GM_NCH30,Action,Apex Legends,11.1486,17.1,0.067533904,17,2020,,Residential,Supermarket,778.986
GM_NCR29,Action,Prince of Persia,5.6793,,0.09566912,19,2013,Small,Metropolitan,Convenience Store,2524.0478
GM_NCP05,Action,Prince of Persia,14.98024,19.6,0,13,2014,High,Outskirts,Supermarket,3175.866
GM_NCF30,Action,Apex Legends,12.48362,,0.22103705,19,2013,Small,Metropolitan,Convenience Store,341.5554
GM_FDA08,Arcade,FIFA,16.56526,11.85,0,35,2019,Small,Residential,Supermarket,249.0092
GM_FDN51,Strategy,Fortnite,26.05936,,0.020845392,27,2013,Medium,Outskirts,Department Store,4579.3724
GM_FDH12,Action,Valorant,10.7028,9.6,0.084953662,46,2015,Small,Metropolitan,Supermarket,2326.971
GM_FDY39,Arcade,Fortnite,18.21608,5.305,0.047294706,17,2020,,Residential,Supermarket,3515.424
GM_NCO53,Action,Prince of Persia,18.36608,16.2,0.175539766,45,2018,,Residential,Supermarket,376.8428
GM_FDB40,Arcade,PUBG,14.57102,17.5,0.007539885,46,2015,Small,Metropolitan,Supermarket,47.2718
GM_FDH02,Arcade,God of War,8.96488,7.27,0.020813453,49,2017,Medium,Metropolitan,Supermarket,163.7868
GM_FDY11,Arcade,Valorant,6.41142,,0.029417303,27,2013,Medium,Outskirts,Department Store,743.0328
GM_FDQ09,Action,DOTA,11.36834,,0.10178199,19,2013,Small,Metropolitan,Convenience Store,1500.7132
GM_FDP16,Action,League of Legends,24.72802,18.6,0.039262153,13,2014,High,Outskirts,Supermarket,2036.0164
GM_NCF55,Action,Apex Legends,3.41874,6.675,0.021754595,18,2021,Medium,Outskirts,Malls,3870.9612
GM_FDY09,Action,DOTA,17.67054,,0.025078117,27,2013,Medium,Outskirts,Department Store,1426.1436
GM_FDY39,Arcade,Fortnite,18.20608,5.305,0.047124068,45,2018,,Residential,Supermarket,2460.7968
GM_NCU53,Action,Prince of Persia,16.39842,5.485,0.04281828,49,2017,Medium,Metropolitan,Supermarket,5888.3352
GM_NCT41,Action,Prince of Persia,15.21024,15.7,0.056077341,49,2017,Medium,Metropolitan,Supermarket,828.921
GM_FDJ45,Action,Call of Duty,3.59216,17.75,0.073410642,46,2015,Small,Metropolitan,Supermarket,2569.3222
GM_FDR28,Arcade,League of Legends,16.3421,13.85,0.025874934,13,2014,High,Outskirts,Supermarket,529.311
GM_FDN08,Arcade,FIFA,11.87466,7.72,0.088291127,13,2014,High,Outskirts,Supermarket,3658.571
GM_FDJ07,Action,Fortnite,11.4515,7.26,0,49,2017,Medium,Metropolitan,Supermarket,210.3928
GM_FDZ09,Action,DOTA,16.44868,,0.104371086,27,2013,Medium,Outskirts,Department Store,1265.02
GM_FDQ14,Action,PUBG,15.0605,9.27,0.062136785,17,2020,,Residential,Supermarket,229.0352
GM_FDY12,Strategy,Valorant,5.05008,,0.139930125,27,2013,Medium,Outskirts,Department Store,162.4552
GM_FDK57,Action,DOTA,12.0844,10.195,0.08029289,46,2015,Small,Metropolitan,Supermarket,2221.1088
GM_FDD20,Action,FIFA,12.33046,14.15,0,49,2017,Medium,Metropolitan,Supermarket,352.874
GM_FDS36,Arcade,Valorant,11.1357,8.38,0.047078339,18,2021,Medium,Outskirts,Malls,2175.8344
GM_FDI40,Arcade,League of Legends,10.25358,11.5,0.125798231,49,2017,Medium,Metropolitan,Supermarket,1403.5064
GM_FDJ40,Arcade,League of Legends,11.03912,13.6,0.049689828,45,2018,,Residential,Supermarket,2143.876
GM_FDE08,Action,FIFA,14.71734,18.2,0.049278643,13,2014,High,Outskirts,Supermarket,296.281
GM_DRK01,Action,Hitman,9.60436,7.63,0.061013491,13,2014,High,Outskirts,Supermarket,1981.4208
GM_FDC58,Action,DOTA,4.32428,10.195,0.042007527,49,2017,Medium,Metropolitan,Supermarket,2588.6304
GM_FDE50,Arcade,God of War,18.88556,19.7,0.016205646,46,2015,Small,Metropolitan,Supermarket,2906.217
GM_FDX48,Arcade,Valorant,15.27656,17.75,0.037880729,35,2019,Small,Residential,Supermarket,1973.4312
GM_DRM35,Action,Uncharted,17.80344,9.695,0.070731517,18,2021,Medium,Outskirts,Malls,452.744
GM_FDG41,Arcade,League of Legends,10.89228,8.84,0.076498396,13,2014,High,Outskirts,Supermarket,2428.8384
GM_FDB52,Action,PUBG,25.59672,17.75,0.030435601,46,2015,Small,Metropolitan,Supermarket,1721.093
GM_FDV19,Arcade,FIFA,15.85578,14.85,0.035328539,45,2018,,Residential,Supermarket,83.8908
GM_DRG48,Action,Hitman,14.47102,5.78,0.014637395,17,2020,,Residential,Supermarket,4566.7222
GM_FDI26,Action,God of War,18.04344,5.94,0.034857707,13,2014,High,Outskirts,Supermarket,298.2784
GM_FDU11,Action,Grand Theft Auto,12.12098,,0.162119533,19,2013,Small,Metropolitan,Convenience Store,5359.69
GM_FDF59,Action,Farcry,12.8102,,0.124739062,19,2013,Small,Metropolitan,Convenience Store,111.8544
GM_FDR07,Action,FIFA,9.70094,21.35,0.07786478,49,2017,Medium,Metropolitan,Supermarket,974.0654
GM_NCE06,Action,Apex Legends,16.18894,5.825,0.09200271,17,2020,,Residential,Supermarket,9664.7528
GM_FDE10,Arcade,DOTA,13.26626,6.67,0.089948119,46,2015,Small,Metropolitan,Supermarket,5834.4054
GM_NCO55,Action,Rocket League,10.89938,12.8,0.091037229,46,2015,Small,Metropolitan,Supermarket,1422.1488
GM_FDZ13,Arcade,God of War,5.1035,7.84,0,13,2014,High,Outskirts,Supermarket,1687.803
GM_FDT50,Strategy,PUBG,9.68752,6.75,0.10885123,17,2020,,Residential,Supermarket,2285.0256
GM_FDH12,Action,Valorant,10.5728,9.6,0.142195014,10,2016,,Outskirts,Convenience Store,1508.037
GM_FDD21,Arcade,FIFA,11.64176,10.3,0.030631225,45,2018,,Residential,Supermarket,3146.5708
GM_NCM05,Action,Prince of Persia,26.32226,6.825,0.059797172,13,2014,High,Outskirts,Supermarket,432.77
GM_FDK04,Action,League of Legends,5.92588,7.36,0,13,2014,High,Outskirts,Supermarket,4096.6674
GM_FDN33,Strategy,DOTA,9.63436,6.305,0.123812157,17,2020,,Residential,Supermarket,1444.786
GM_NCM18,Action,Apex Legends,6.29194,13,0.138660307,10,2016,,Outskirts,Convenience Store,5410.9566
GM_DRC25,Action,Hitman,8.54882,5.73,0.045442396,49,2017,Medium,Metropolitan,Supermarket,355.5372
GM_FDT47,Arcade,Grand Theft Auto,9.64068,5.26,0.024647467,17,2020,,Residential,Supermarket,1342.2528
GM_FDD45,Action,FIFA,9.60436,,0.115686024,27,2013,Medium,Outskirts,Department Store,1104.5622
GM_NCD07,Action,Apex Legends,11.41518,9.1,0.055654536,18,2021,Medium,Outskirts,Malls,2077.296
GM_NCY54,Action,Apex Legends,17.42422,8.43,0.297424743,10,2016,,Outskirts,Convenience Store,3630.6074
GM_FDL12,Arcade,Valorant,6.0722,15.85,0.121821828,49,2017,Medium,Metropolitan,Supermarket,2446.815
GM_FDL02,Arcade,God of War,10.52622,20,0.104672114,17,2020,,Residential,Supermarket,1784.344
GM_FDC60,Arcade,Valorant,9.03514,5.425,0.114450757,35,2019,Small,Residential,Supermarket,1569.9564
GM_FDR37,Arcade,Assassin Creed,18.09292,16.5,0.066624286,17,2020,,Residential,Supermarket,4811.7366
GM_FDY16,Arcade,League of Legends,18.46266,18.35,0,17,2020,,Residential,Supermarket,4870.9928
GM_FDU26,Arcade,PUBG,12.02782,16.7,0.042705388,45,2018,,Residential,Supermarket,3367.6164
GM_FDN24,Simulation,Valorant,5.29956,14.1,0.113173172,13,2014,High,Outskirts,Supermarket,1464.76
GM_FDH44,Arcade,FIFA,14.90418,19.1,0.025850623,13,2014,High,Outskirts,Supermarket,667.1316
GM_FDE23,Arcade,Farcry,4.6506,17.6,0.089014099,10,2016,,Outskirts,Convenience Store,3475.476
GM_FDW60,Arcade,Valorant,17.6037,5.44,0.017158459,17,2020,,Residential,Supermarket,2306.997
GM_FDQ55,Arcade,FIFA,11.63834,13.65,0.013058345,49,2017,Medium,Metropolitan,Supermarket,455.4072
GM_FDV32,Action,FIFA,6.2051,,0.088278814,27,2013,Medium,Outskirts,Department Store,615.1992
GM_FDV03,Action,Fortnite,15.60314,17.6,0.097232874,10,2016,,Outskirts,Convenience Store,1569.9564
GM_FDY14,Action,PUBG,26.62226,10.3,0.117232927,10,2016,,Outskirts,Convenience Store,453.4098
GM_NCL55,Action,Rocket League,25.3504,,0.064347565,27,2013,Medium,Outskirts,Department Store,8508.924
GM_DRF25,Action,Hitman,3.8619,9,0.039145429,17,2020,,Residential,Supermarket,1177.1344
GM_FDX03,Arcade,Fortnite,4.46744,15.85,0.061095976,46,2015,Small,Metropolitan,Supermarket,331.5684
GM_FDF40,Arcade,PUBG,24.77092,20.25,0.022557789,45,2018,,Residential,Supermarket,2292.3494
GM_FDX24,Action,Valorant,9.12462,8.355,0.023314389,10,2016,,Outskirts,Convenience Store,4870.327
GM_FDA25,Arcade,God of War,10.2899,16.5,0.068231673,49,2017,Medium,Metropolitan,Supermarket,914.8092
GM_FDH21,Action,Call of Duty,15.86604,10.395,0.03135221,18,2021,Medium,Outskirts,Malls,1239.7196
GM_FDB47,Action,DOTA,21.05612,8.8,0.119558153,10,2016,,Outskirts,Convenience Store,1810.976
GM_FDT34,Action,DOTA,10.55964,,0.305264825,19,2013,Small,Metropolitan,Convenience Store,2324.9736
GM_FDS39,Action,Fortnite,14.08812,6.895,0.037594397,10,2016,,Outskirts,Convenience Store,1973.4312
GM_NCU05,Action,Prince of Persia,7.85618,11.8,0.058736238,46,2015,Small,Metropolitan,Supermarket,1438.128
GM_FDE02,Action,God of War,9.36778,8.71,0.121438886,49,2017,Medium,Metropolitan,Supermarket,4221.8378
GM_FDL25,Arcade,Assassin Creed,9.12804,6.92,0.130900158,35,2019,Small,Residential,Supermarket,4247.804
GM_FDC50,Action,God of War,9.41094,15.85,0.136710131,49,2017,Medium,Metropolitan,Supermarket,950.7624
GM_FDZ32,Arcade,FIFA,10.65964,7.785,0.038192036,49,2017,Medium,Metropolitan,Supermarket,1621.8888
GM_FDV14,Action,PUBG,8.69856,19.85,0.04458772,45,2018,,Residential,Supermarket,1701.7848
GM_FDR07,Action,FIFA,9.69094,21.35,0.077901576,45,2018,,Residential,Supermarket,2302.3364
GM_FDB26,Arcade,God of War,5.2564,14,0.031316108,49,2017,Medium,Metropolitan,Supermarket,3095.97
GM_NCR50,Action,Apex Legends,15.2534,20.2,0.011844058,45,2018,,Residential,Supermarket,4146.6024
GM_FDP01,Arcade,Assassin Creed,15.37682,20.75,0.063583911,18,2021,Medium,Outskirts,Malls,2596.62
GM_FDH57,Action,FIFA,13.05284,10.895,0.035820019,45,2018,,Residential,Supermarket,3155.892
GM_FDM60,Arcade,Valorant,3.98138,,0.047910156,27,2013,Medium,Outskirts,Department Store,3579.3408
GM_FDA45,Action,DOTA,17.4537,21.25,0,17,2020,,Residential,Supermarket,1342.2528
GM_FDU55,Action,FIFA,25.88278,16.2,0.036114404,17,2020,,Residential,Supermarket,425.4462
GM_FDH40,Arcade,League of Legends,8.31276,11.6,0.078914647,35,2019,Small,Residential,Supermarket,1201.1032
GM_FDG40,Action,League of Legends,3.32558,,0.06972729,19,2013,Small,Metropolitan,Convenience Store,2864.9374
GM_FDT12,Arcade,Valorant,22.39062,6.215,0.04969885,49,2017,Medium,Metropolitan,Supermarket,3813.7024
GM_DRL59,Action,Uncharted,5.32298,16.75,0.021267169,45,2018,,Residential,Supermarket,1589.2646
GM_FDT47,Arcade,Grand Theft Auto,9.88068,5.26,0.024608674,18,2021,Medium,Outskirts,Malls,3848.324
GM_FDI60,Arcade,Valorant,6.4951,7.22,0.038537981,17,2020,,Residential,Supermarket,619.8598
GM_DRF51,Action,PUBG,3.76506,,0.165035146,27,2013,Medium,Outskirts,Department Store,1491.392
GM_NCK31,Simulation,Rocket League,5.06666,10.895,0.027089826,49,2017,Medium,Metropolitan,Supermarket,120.5098
GM_FDB08,Action,FIFA,16.01578,6.055,0.031166435,45,2018,,Residential,Supermarket,2546.685
GM_FDM44,Action,FIFA,10.1799,12.5,0.031043803,35,2019,Small,Residential,Supermarket,1328.271
GM_FDD46,Action,DOTA,15.24998,6.035,0.141831427,18,2021,Medium,Outskirts,Malls,519.324
GM_FDR27,Arcade,Fortnite,13.04942,,0.168259451,19,2013,Small,Metropolitan,Convenience Store,703.0848
GM_FDV56,Arcade,FIFA,10.88596,16.1,0.022756451,10,2016,,Outskirts,Convenience Store,3422.212
GM_FDM02,Arcade,God of War,8.63198,12.5,0.073849696,49,2017,Medium,Metropolitan,Supermarket,2079.9592
GM_FDU45,Arcade,DOTA,11.29518,15.6,0.035650779,18,2021,Medium,Outskirts,Malls,1133.1916
GM_FDZ10,Action,DOTA,12.5402,17.85,0.044714995,17,2020,,Residential,Supermarket,4908.2776
GM_NCK31,Action,Rocket League,5.02666,10.895,0.045272429,10,2016,,Outskirts,Convenience Store,527.3136
GM_FDR27,Arcade,Fortnite,13.42942,15.1,0.09608226,35,2019,Small,Residential,Supermarket,1550.6482
GM_FDF33,Action,Call of Duty,10.82596,7.97,0.021517566,13,2014,High,Outskirts,Supermarket,3052.0272
GM_FDJ36,Arcade,Valorant,10.41332,14.5,0.128260071,46,2015,Small,Metropolitan,Supermarket,3954.852
GM_FDP33,Action,DOTA,25.48672,18.7,0.089411048,49,2017,Medium,Metropolitan,Supermarket,978.726
GM_FDG17,Arcade,League of Legends,24.50486,6.865,0.035840212,46,2015,Small,Metropolitan,Supermarket,4094.67
